Date,Product_ID,Category,Region,Units_Sold,Customer_ID,Customer_Age,Purchase_Frequency,Revenue,Churn
2035-09-04,1035,Electronics,East,17,2118,64,14,20400,0
2035-09-05,1048,Grocery,East,24,2899,38,12,3600,0
2035-09-06,1057,Grocery,East,26,2444,60,7,3900,0
2035-09-07,1038,Fashion,North,13,2428,49,14,10400,0
2035-09-08,1079,Electronics,North,23,2350,24,11,27600,0
2035-09-09,1096,Grocery,West,29,2945,40,11,4350,0
2035-09-10,1084,Fashion,North,19,2305,37,5,15200,0
2035-09-11,1060,Electronics,East,23,2614,37,4,27600,0
2035-09-12,1008,Fashion,East,19,2201,49,4,15200,0
2035-09-13,1005,Electronics,North,20,2943,43,5,24000,0
2035-09-14,1034,Grocery,North,17,2022,53,3,2550,0
2035-09-15,1038,Fashion,East,22,2089,41,9,17600,0
2035-09-16,1021,Grocery,East,19,2470,18,12,2850,0
2035-09-17,1040,Grocery,South,17,2092,45,2,2550,0
2035-09-18,1004,Electronics,West,17,2775,43,12,20400,0
2035-09-19,1041,Fashion,North,10,2978,51,7,8000,0
2035-09-20,1086,Grocery,West,25,2284,43,4,3750,0
2035-09-21,1080,Electronics,East,18,2682,53,8,21600,0
2035-09-22,1075,Grocery,West,23,2308,22,7,3450,0
2035-09-23,1086,Grocery,North,21,2901,19,8,3150,0
2035-09-24,1079,Electronics,North,24,2732,49,4,28800,0
2035-09-25,1066,Electronics,West,16,2535,51,11,19200,0
2035-09-26,1029,Electronics,North,19,2375,47,2,22800,0
2035-09-27,1056,Grocery,South,11,2713,41,7,1650,0
2035-09-28,1085,Grocery,East,27,2498,45,12,4050,0
2035-09-29,1072,Grocery,East,22,2635,63,9,3300,0
2035-09-30,1028,Fashion,North,21,2141,20,6,16800,0
2035-10-01,1036,Fashion,East,13,2051,27,7,10400,0
2035-10-02,1086,Grocery,South,22,2069,23,6,3300,0
2035-10-03,1012,Electronics,North,22,2259,51,2,26400,0
2035-10-04,1031,Grocery,South,20,2697,48,13,3000,0
2035-10-05,1045,Grocery,South,23,2883,60,9,3450,0
2035-10-06,1022,Grocery,East,21,2718,63,5,3150,0
2035-10-07,1044,Grocery,East,16,2292,30,12,2400,0
2035-10-08,1016,Grocery,West,21,2815,56,3,3150,0
2035-10-09,1084,Fashion,South,27,2377,37,4,21600,0
2035-10-10,1065,Electronics,East,24,2038,49,4,28800,0
2035-10-11,1005,Grocery,South,18,2347,27,13,2700,0
2035-10-12,1017,Electronics,West,21,2577,43,12,25200,0
2035-10-13,1093,Fashion,South,12,2524,36,9,9600,0
2035-10-14,1021,Electronics,North,17,2705,46,11,20400,0
2035-10-15,1032,Electronics,West,20,2827,30,5,24000,0
2035-10-16,1029,Electronics,West,19,2505,51,2,22800,0
2035-10-17,1080,Grocery,South,23,2381,37,6,3450,0
2035-10-18,1031,Electronics,South,22,2424,61,12,26400,0
2035-10-19,1041,Grocery,East,18,2799,57,14,2700,0
2035-10-20,1077,Grocery,North,13,2435,35,7,1950,0
2035-10-21,1009,Electronics,West,25,2644,51,8,30000,0
2035-10-22,1035,Electronics,West,22,2706,25,5,26400,0
2035-10-23,1033,Fashion,West,27,2321,33,8,21600,0
2035-10-24,1072,Grocery,East,17,2589,57,8,2550,0
2035-10-25,1027,Grocery,North,19,2249,40,14,2850,0
2035-10-26,1010,Grocery,West,24,2743,49,4,3600,0
2035-10-27,1077,Electronics,West,20,2179,30,7,24000,0
2035-10-28,1038,Electronics,East,19,2893,43,12,22800,0
2035-10-29,1046,Electronics,South,25,2688,55,13,30000,0
2035-10-30,1018,Fashion,West,10,2028,18,9,8000,0
2035-10-31,1014,Fashion,North,21,2495,19,10,16800,0
2035-11-01,1027,Grocery,North,17,2677,56,4,2550,0
2035-11-02,1023,Electronics,North,21,2325,30,9,25200,0
2035-11-03,1071,Electronics,North,24,2737,44,12,28800,0
2035-11-04,1008,Electronics,East,17,2647,21,4,20400,0
2035-11-05,1046,Grocery,West,20,2186,58,1,3000,0
2035-11-06,1032,Electronics,East,14,2054,37,4,16800,0
2035-11-07,1061,Fashion,North,23,2877,20,2,18400,0
2035-11-08,1096,Grocery,North,21,2513,40,6,3150,0
2035-11-09,1018,Fashion,North,18,2409,19,13,14400,0
2035-11-10,1066,Fashion,East,19,2830,33,8,15200,0
2035-11-11,1073,Fashion,North,23,2016,27,6,18400,0
2035-11-12,1039,Grocery,West,20,2570,45,9,3000,0
2035-11-13,1046,Grocery,North,19,2087,61,6,2850,0
2035-11-14,1064,Grocery,West,27,2222,35,11,4050,0
2035-11-15,1028,Grocery,West,14,2783,19,7,2100,0
2035-11-16,1049,Grocery,North,17,2057,31,12,2550,0
2035-11-17,1097,Fashion,East,22,2703,61,5,17600,0
2035-11-18,1012,Grocery,South,15,2561,37,8,2250,0
2035-11-19,1000,Fashion,South,20,2724,57,2,16000,0
2035-11-20,1033,Fashion,West,24,2229,40,2,19200,0
2035-11-21,1092,Electronics,East,26,2153,24,11,31200,0
2035-11-22,1047,Electronics,South,20,2272,62,8,24000,0
2035-11-23,1076,Grocery,North,15,2881,64,6,2250,0
2035-11-24,1047,Grocery,North,23,2045,31,2,3450,0
2035-11-25,1048,Fashion,West,20,2873,54,6,16000,0
2035-11-26,1063,Grocery,East,20,2894,25,13,3000,0
2035-11-27,1060,Grocery,East,20,2451,22,11,3000,0
2035-11-28,1028,Grocery,South,25,2305,40,8,3750,0
2035-11-29,1038,Electronics,South,17,2426,58,6,20400,0
2035-11-30,1087,Grocery,North,17,2117,27,9,2550,0
2035-12-01,1025,Fashion,West,19,2687,44,6,15200,0
2035-12-02,1016,Electronics,East,17,2579,52,14,20400,0
2035-12-03,1070,Grocery,South,18,2250,18,3,2700,0
2035-12-04,1012,Grocery,South,20,2402,24,9,3000,0
2035-12-05,1068,Electronics,West,15,2741,64,10,18000,0
2035-12-06,1025,Electronics,West,20,2920,25,5,24000,0
2035-12-07,1048,Fashion,North,24,2199,28,6,19200,0
2035-12-08,1066,Grocery,West,20,2145,51,4,3000,0
2035-12-09,1006,Electronics,North,20,2050,45,3,24000,0
2035-12-10,1057,Electronics,North,14,2913,51,10,16800,0
2035-12-11,1048,Grocery,West,18,2367,60,14,2700,0
2035-12-12,1052,Grocery,West,13,2697,37,5,1950,0
2035-12-13,1064,Grocery,West,15,2319,45,12,2250,0
2035-12-14,1061,Electronics,West,27,2198,59,3,32400,0
2035-12-15,1016,Fashion,West,19,2440,54,13,15200,0
2035-12-16,1042,Grocery,North,24,2144,20,2,3600,0
2035-12-17,1024,Electronics,South,15,2058,26,6,18000,0
2035-12-18,1002,Grocery,East,14,2706,39,14,2100,0
2035-12-19,1078,Grocery,East,15,2981,42,8,2250,0
2035-12-20,1028,Fashion,North,24,2142,19,14,19200,0
2035-12-21,1031,Fashion,North,22,2222,40,3,17600,0
2035-12-22,1025,Electronics,South,21,2099,34,6,25200,0
2035-12-23,1015,Fashion,West,17,2025,42,11,13600,0
2035-12-24,1024,Fashion,North,15,2431,29,14,12000,0
2035-12-25,1053,Fashion,East,25,2525,44,9,20000,0
2035-12-26,1027,Electronics,West,27,2121,37,14,32400,0
2035-12-27,1072,Grocery,North,18,2464,26,1,2700,0
2035-12-28,1055,Electronics,West,21,2264,40,3,25200,0
2035-12-29,1064,Fashion,East,15,2006,53,13,12000,0
2035-12-30,1092,Electronics,West,22,2730,45,2,26400,0
2035-12-31,1085,Grocery,North,21,2219,46,12,3150,0
2036-01-01,1079,Electronics,North,19,2694,59,8,22800,0
2036-01-02,1040,Electronics,East,18,2395,49,9,21600,0
2036-01-03,1050,Grocery,South,27,2912,29,10,4050,0
2036-01-04,1070,Fashion,South,18,2456,47,6,14400,0
2036-01-05,1077,Grocery,West,27,2107,28,3,4050,0
2036-01-06,1028,Fashion,North,19,2491,54,10,15200,0
2036-01-07,1082,Electronics,North,18,2903,37,8,21600,0
2036-01-08,1018,Grocery,East,16,2858,28,10,2400,0
2036-01-09,1065,Grocery,East,30,2635,64,7,4500,0
2036-01-10,1040,Electronics,North,25,2681,55,14,30000,0
2036-01-11,1044,Grocery,East,18,2459,62,2,2700,0
2036-01-12,1014,Grocery,South,16,2932,33,11,2400,0
2036-01-13,1002,Grocery,South,20,2915,52,7,3000,0
2036-01-14,1010,Grocery,West,22,2768,18,1,3300,0
2036-01-15,1052,Grocery,East,18,2008,42,8,2700,0
2036-01-16,1045,Electronics,West,17,2366,44,12,20400,0
2036-01-17,1029,Electronics,East,24,2791,49,5,28800,0
2036-01-18,1056,Grocery,East,20,2124,23,9,3000,0
2036-01-19,1017,Electronics,South,23,2161,58,12,27600,0
2036-01-20,1050,Electronics,North,14,2035,53,11,16800,0
2036-01-21,1047,Grocery,East,26,2003,56,12,3900,0
2036-01-22,1065,Grocery,East,26,2412,40,3,3900,0
2036-01-23,1095,Electronics,East,17,2086,46,12,20400,0
2036-01-24,1007,Grocery,North,19,2482,47,7,2850,0
2036-01-25,1021,Grocery,West,21,2911,39,8,3150,0
2036-01-26,1005,Electronics,West,20,2775,28,1,24000,0
2036-01-27,1075,Fashion,East,20,2602,43,14,16000,0
2036-01-28,1056,Grocery,East,24,2806,40,6,3600,0
2036-01-29,1035,Grocery,West,17,2057,20,14,2550,0
2036-01-30,1078,Grocery,West,14,2139,23,11,2100,0
2036-01-31,1091,Electronics,South,19,2171,24,2,22800,0
2036-02-01,1056,Grocery,East,17,2259,61,8,2550,0
2036-02-02,1048,Grocery,West,20,2494,56,6,3000,0
2036-02-03,1044,Fashion,South,12,2024,39,11,9600,0
2036-02-04,1081,Fashion,North,24,2197,59,11,19200,0
2036-02-05,1065,Grocery,East,17,2578,50,12,2550,0
2036-02-06,1076,Electronics,West,20,2422,57,3,24000,0
2036-02-07,1044,Electronics,East,24,2117,20,4,28800,0
2036-02-08,1078,Electronics,South,19,2791,47,7,22800,0
2036-02-09,1019,Grocery,West,19,2980,41,9,2850,0
2036-02-10,1063,Electronics,North,25,2005,20,11,30000,0
2036-02-11,1092,Grocery,North,14,2096,19,10,2100,0
2036-02-12,1092,Electronics,South,15,2071,61,2,18000,0
2036-02-13,1066,Fashion,North,24,2928,57,9,19200,0
2036-02-14,1082,Electronics,North,31,2431,36,6,37200,0
2036-02-15,1002,Fashion,North,15,2962,41,2,12000,0
2036-02-16,1053,Fashion,North,18,2379,37,8,14400,0
2036-02-17,1077,Grocery,North,21,2769,64,4,3150,0
2036-02-18,1063,Grocery,North,23,2549,48,11,3450,0
2036-02-19,1039,Grocery,North,12,2807,58,13,1800,0
2036-02-20,1058,Grocery,West,22,2055,48,8,3300,0
2036-02-21,1054,Electronics,North,17,2614,54,11,20400,0
2036-02-22,1061,Electronics,West,17,2102,60,7,20400,0
2036-02-23,1003,Grocery,East,23,2215,46,7,3450,0
2036-02-24,1059,Grocery,South,27,2020,21,11,4050,0
2036-02-25,1074,Grocery,North,26,2626,27,13,3900,0
2036-02-26,1094,Electronics,South,14,2209,53,14,16800,0
2036-02-27,1095,Grocery,North,18,2290,52,7,2700,0
2036-02-28,1090,Electronics,West,24,2714,38,2,28800,0
2036-02-29,1029,Electronics,North,16,2970,60,8,19200,0
2036-03-01,1001,Electronics,East,15,2834,58,2,18000,0
2036-03-02,1061,Electronics,South,26,2187,18,3,31200,0
2036-03-03,1048,Electronics,South,21,2150,59,10,25200,0
2036-03-04,1008,Fashion,East,27,2960,29,7,21600,0
2036-03-05,1091,Electronics,West,13,2190,41,7,15600,0
2036-03-06,1030,Grocery,West,13,2406,19,12,1950,0
2036-03-07,1097,Electronics,East,19,2213,64,7,22800,0
2036-03-08,1060,Fashion,South,18,2890,37,4,14400,0
2036-03-09,1078,Grocery,North,21,2553,33,5,3150,0
2036-03-10,1047,Electronics,West,20,2477,51,7,24000,0
2036-03-11,1024,Grocery,North,22,2959,30,8,3300,0
2036-03-12,1035,Grocery,South,15,2193,35,3,2250,0
2036-03-13,1007,Grocery,North,25,2249,46,6,3750,0
2036-03-14,1072,Electronics,East,26,2592,60,12,31200,0
2036-03-15,1057,Fashion,West,27,2040,31,9,21600,0
2036-03-16,1044,Grocery,West,19,2369,47,10,2850,0
2036-03-17,1061,Electronics,East,21,2019,52,14,25200,0
2036-03-18,1038,Grocery,East,18,2008,26,11,2700,0
2036-03-19,1095,Grocery,West,17,2824,54,12,2550,0
2036-03-20,1057,Fashion,West,20,2635,63,5,16000,0
2036-03-21,1080,Grocery,West,23,2202,56,4,3450,0
2036-03-22,1098,Grocery,South,26,2912,29,9,3900,0
2036-03-23,1082,Electronics,South,18,2589,38,4,21600,0
2036-03-24,1063,Fashion,South,28,2721,35,3,22400,0
2036-03-25,1043,Grocery,North,23,2017,28,13,3450,0
2036-03-26,1028,Electronics,South,30,2747,44,7,36000,0
2036-03-27,1058,Electronics,West,25,2318,41,5,30000,0
2036-03-28,1070,Electronics,South,17,2711,58,1,20400,0
2036-03-29,1091,Fashion,West,24,2860,60,8,19200,0
2036-03-30,1008,Electronics,East,18,2967,51,11,21600,0
2036-03-31,1091,Grocery,North,23,2281,37,1,3450,0
2036-04-01,1005,Electronics,North,18,2475,30,9,21600,0
2036-04-02,1028,Grocery,East,25,2967,64,1,3750,0
2036-04-03,1057,Grocery,West,18,2251,25,4,2700,0
2036-04-04,1016,Fashion,North,23,2339,54,10,18400,0
2036-04-05,1015,Grocery,South,24,2750,22,4,3600,0
2036-04-06,1086,Fashion,West,16,2967,24,11,12800,0
2036-04-07,1094,Grocery,North,18,2461,61,14,2700,0
2036-04-08,1002,Electronics,East,24,2780,29,9,28800,0
2036-04-09,1020,Electronics,West,22,2630,58,1,26400,0
2036-04-10,1063,Grocery,North,11,2999,21,10,1650,0
2036-04-11,1089,Fashion,East,25,2400,57,13,20000,0
2036-04-12,1035,Fashion,West,21,2370,36,9,16800,0
2036-04-13,1085,Electronics,South,16,2281,18,4,19200,0
2036-04-14,1061,Electronics,West,27,2389,60,7,32400,0
2036-04-15,1041,Electronics,South,15,2336,30,9,18000,0
2036-04-16,1075,Fashion,West,21,2899,59,11,16800,0
2036-04-17,1041,Fashion,East,13,2344,62,7,10400,0
2036-04-18,1060,Fashion,South,14,2518,42,2,11200,0
2036-04-19,1012,Grocery,South,19,2272,61,6,2850,0
2036-04-20,1010,Grocery,West,26,2252,62,13,3900,0
2036-04-21,1053,Grocery,North,26,2853,51,6,3900,0
2036-04-22,1015,Electronics,South,13,2639,52,3,15600,0
2036-04-23,1007,Grocery,West,25,2373,34,4,3750,0
2036-04-24,1058,Electronics,East,13,2603,43,6,15600,0
2036-04-25,1056,Electronics,West,18,2817,38,11,21600,0
2036-04-26,1039,Fashion,West,14,2895,29,6,11200,0
2036-04-27,1058,Fashion,South,22,2005,33,1,17600,0
2036-04-28,1001,Grocery,North,22,2413,37,10,3300,0
2036-04-29,1093,Grocery,East,21,2585,27,8,3150,0
2036-04-30,1093,Grocery,South,20,2497,40,9,3000,0
2036-05-01,1075,Grocery,South,19,2055,64,2,2850,0
2036-05-02,1009,Fashion,South,15,2806,47,4,12000,0
2036-05-03,1043,Fashion,East,16,2397,25,11,12800,0
2036-05-04,1010,Grocery,North,18,2821,22,6,2700,0
2036-05-05,1078,Electronics,East,22,2237,29,2,26400,0
2036-05-06,1079,Electronics,East,16,2489,59,11,19200,0
2036-05-07,1080,Grocery,North,26,2021,31,7,3900,0
2036-05-08,1089,Electronics,East,36,2440,29,6,43200,0
2036-05-09,1001,Fashion,West,18,2040,41,8,14400,0
2036-05-10,1049,Electronics,East,29,2857,62,7,34800,0
2036-05-11,1011,Electronics,South,13,2777,34,10,15600,0
2036-05-12,1089,Grocery,East,24,2257,18,1,3600,0
2036-05-13,1022,Fashion,South,14,2450,59,10,11200,0
2036-05-14,1017,Electronics,East,24,2047,54,10,28800,0
2036-05-15,1061,Grocery,South,31,2809,28,5,4650,0
2036-05-16,1095,Grocery,South,22,2502,59,6,3300,0
2036-05-17,1061,Electronics,South,29,2138,23,14,34800,0
2036-05-18,1037,Grocery,North,16,2201,32,7,2400,0
2036-05-19,1066,Grocery,East,25,2651,58,4,3750,0
2036-05-20,1037,Grocery,East,18,2508,57,14,2700,0
2036-05-21,1066,Fashion,West,14,2653,40,9,11200,0
2036-05-22,1093,Electronics,West,17,2285,40,1,20400,0
2036-05-23,1060,Electronics,West,28,2232,55,3,33600,0
2036-05-24,1000,Fashion,East,23,2315,55,10,18400,0
2036-05-25,1093,Grocery,North,11,2460,29,2,1650,0
2036-05-26,1044,Grocery,South,19,2669,24,14,2850,0
2036-05-27,1095,Fashion,East,17,2549,54,2,13600,0
2036-05-28,1027,Electronics,North,18,2586,33,1,21600,0
2036-05-29,1020,Grocery,North,19,2320,55,13,2850,0
2036-05-30,1012,Electronics,East,12,2986,57,3,14400,0
2036-05-31,1026,Electronics,South,11,2174,52,10,13200,0
2036-06-01,1099,Electronics,North,24,2038,57,5,28800,0
2036-06-02,1006,Fashion,East,18,2432,46,6,14400,0
2036-06-03,1021,Electronics,South,16,2484,56,8,19200,0
2036-06-04,1073,Grocery,West,20,2584,34,4,3000,0
2036-06-05,1052,Fashion,North,21,2057,43,1,16800,0
2036-06-06,1078,Grocery,North,11,2495,37,12,1650,0
2036-06-07,1078,Grocery,East,16,2874,63,9,2400,0
2036-06-08,1003,Grocery,East,26,2985,42,3,3900,0
2036-06-09,1095,Electronics,South,13,2600,55,8,15600,0
2036-06-10,1022,Grocery,West,13,2784,56,14,1950,0
2036-06-11,1069,Grocery,West,19,2133,54,4,2850,0
2036-06-12,1087,Fashion,East,15,2654,36,11,12000,0
2036-06-13,1083,Fashion,East,15,2508,38,3,12000,0
2036-06-14,1083,Fashion,South,20,2962,49,3,16000,0
2036-06-15,1075,Fashion,East,18,2606,45,4,14400,0
2036-06-16,1032,Grocery,South,20,2155,56,4,3000,0
2036-06-17,1027,Grocery,South,17,2200,58,12,2550,0
2036-06-18,1007,Fashion,West,17,2939,29,7,13600,0
2036-06-19,1000,Grocery,South,18,2498,64,2,2700,0
2036-06-20,1036,Fashion,West,15,2401,32,8,12000,0
2036-06-21,1062,Grocery,West,23,2495,45,11,3450,0
2036-06-22,1021,Grocery,West,24,2487,38,14,3600,0
2036-06-23,1069,Grocery,East,15,2159,33,2,2250,0
2036-06-24,1020,Fashion,West,23,2210,40,1,18400,0
2036-06-25,1095,Electronics,South,21,2452,43,8,25200,0
2036-06-26,1034,Grocery,East,11,2683,32,4,1650,0
2036-06-27,1078,Grocery,South,17,2069,54,6,2550,0
2036-06-28,1004,Electronics,East,16,2830,29,13,19200,0
2036-06-29,1059,Fashion,South,20,2971,21,1,16000,0
2036-06-30,1045,Grocery,North,23,2313,52,3,3450,0
2036-07-01,1049,Grocery,North,25,2430,48,7,3750,0
2036-07-02,1047,Electronics,North,21,2381,44,7,25200,0
2036-07-03,1005,Grocery,South,16,2656,49,11,2400,0
2036-07-04,1088,Grocery,East,20,2166,50,8,3000,0
2036-07-05,1055,Grocery,West,19,2954,30,14,2850,0
2036-07-06,1058,Electronics,West,19,2390,54,2,22800,0
2036-07-07,1028,Fashion,South,25,2318,61,7,20000,0
2036-07-08,1070,Grocery,South,23,2116,19,4,3450,0
2036-07-09,1076,Grocery,South,19,2696,55,6,2850,0
2036-07-10,1017,Grocery,South,18,2511,54,4,2700,0
2036-07-11,1001,Grocery,West,18,2202,22,9,2700,0
2036-07-12,1007,Grocery,East,23,2161,35,14,3450,0
2036-07-13,1074,Grocery,West,18,2820,34,1,2700,0
2036-07-14,1096,Grocery,South,23,2961,19,1,3450,0
2036-07-15,1053,Grocery,North,22,2461,59,5,3300,0
2036-07-16,1037,Grocery,West,21,2849,52,5,3150,0
2036-07-17,1047,Electronics,North,26,2943,31,11,31200,0
2036-07-18,1026,Grocery,North,26,2699,29,8,3900,0
2036-07-19,1019,Electronics,South,25,2554,50,7,30000,0
2036-07-20,1011,Electronics,West,21,2200,24,11,25200,0
2036-07-21,1042,Fashion,East,24,2230,56,3,19200,0
2036-07-22,1060,Grocery,West,19,2515,62,8,2850,0
2036-07-23,1030,Grocery,East,23,2751,26,14,3450,0
2036-07-24,1090,Grocery,East,19,2205,22,4,2850,0
2036-07-25,1095,Fashion,South,22,2330,21,3,17600,0
2036-07-26,1060,Grocery,East,16,2605,49,2,2400,0
2036-07-27,1073,Fashion,West,19,2743,22,9,15200,0
2036-07-28,1066,Grocery,West,26,2874,61,14,3900,0
2036-07-29,1090,Fashion,North,22,2346,25,12,17600,0
2036-07-30,1034,Fashion,East,17,2348,30,7,13600,0
2036-07-31,1094,Fashion,South,20,2947,21,5,16000,0
2036-08-01,1014,Electronics,South,25,2159,28,9,30000,0
2036-08-02,1015,Electronics,West,13,2624,32,3,15600,0
2036-08-03,1012,Electronics,East,14,2251,63,13,16800,0
2036-08-04,1034,Electronics,South,19,2221,35,13,22800,0
2036-08-05,1074,Fashion,East,30,2857,37,13,24000,0
2036-08-06,1058,Electronics,East,18,2605,18,6,21600,0
2036-08-07,1020,Electronics,North,19,2946,18,8,22800,0
2036-08-08,1053,Electronics,South,27,2393,28,9,32400,0
2036-08-09,1074,Electronics,North,21,2395,46,4,25200,0
2036-08-10,1029,Electronics,South,24,2992,46,1,28800,0
2036-08-11,1047,Fashion,East,17,2993,41,8,13600,0
2036-08-12,1034,Grocery,South,23,2977,37,10,3450,0
2036-08-13,1085,Electronics,West,21,2166,47,3,25200,0
2036-08-14,1037,Grocery,East,12,2975,55,6,1800,0
2036-08-15,1030,Grocery,South,20,2451,22,4,3000,0
2036-08-16,1077,Electronics,North,26,2137,62,6,31200,0
2036-08-17,1023,Grocery,North,16,2859,27,12,2400,0
2036-08-18,1048,Grocery,East,22,2872,23,3,3300,0
2036-08-19,1095,Grocery,North,17,2209,21,7,2550,0
2036-08-20,1099,Grocery,East,17,2767,21,2,2550,0
2036-08-21,1031,Electronics,East,25,2584,24,5,30000,0
2036-08-22,1054,Fashion,East,19,2213,50,3,15200,0
2036-08-23,1078,Fashion,South,17,2777,26,5,13600,0
2036-08-24,1057,Fashion,East,19,2359,43,3,15200,0
2036-08-25,1098,Electronics,North,21,2662,64,9,25200,0
2036-08-26,1002,Fashion,West,16,2234,58,8,12800,0
2036-08-27,1079,Fashion,South,19,2972,38,14,15200,0
2036-08-28,1068,Fashion,North,16,2727,39,2,12800,0
2036-08-29,1084,Electronics,East,25,2396,50,8,30000,0
2036-08-30,1009,Grocery,East,28,2303,50,14,4200,0
2036-08-31,1082,Fashion,West,16,2108,22,8,12800,0
2036-09-01,1024,Grocery,North,15,2856,38,10,2250,0
2036-09-02,1067,Grocery,South,21,2811,44,3,3150,0
2036-09-03,1060,Fashion,North,15,2860,58,10,12000,0
2036-09-04,1028,Grocery,East,18,2975,18,5,2700,0
2036-09-05,1018,Grocery,South,20,2831,33,2,3000,0
2036-09-06,1042,Grocery,East,18,2807,52,10,2700,0
2036-09-07,1065,Fashion,East,16,2389,53,6,12800,0
2036-09-08,1073,Electronics,North,25,2119,61,2,30000,0
2036-09-09,1060,Grocery,West,18,2839,49,4,2700,0
2036-09-10,1042,Grocery,East,15,2609,46,3,2250,0
2036-09-11,1024,Fashion,North,19,2209,56,1,15200,0
2036-09-12,1019,Grocery,South,12,2426,64,8,1800,0
2036-09-13,1047,Fashion,West,24,2543,40,8,19200,0
2036-09-14,1082,Fashion,East,18,2944,32,1,14400,0
2036-09-15,1086,Electronics,East,17,2329,43,12,20400,0
2036-09-16,1023,Grocery,South,25,2225,54,6,3750,0
2036-09-17,1010,Electronics,North,23,2726,42,12,27600,0
2036-09-18,1097,Electronics,East,16,2634,19,1,19200,0
2036-09-19,1054,Grocery,South,20,2146,29,13,3000,0
2036-09-20,1027,Fashion,East,21,2339,36,9,16800,0
2036-09-21,1068,Fashion,North,19,2563,49,1,15200,0
2036-09-22,1062,Electronics,West,19,2179,40,3,22800,0
2036-09-23,1058,Electronics,North,26,2289,22,9,31200,0
2036-09-24,1004,Grocery,North,23,2186,42,1,3450,0
2036-09-25,1050,Grocery,North,22,2485,52,2,3300,0
2036-09-26,1020,Electronics,South,13,2336,46,4,15600,0
2036-09-27,1011,Fashion,East,24,2107,55,7,19200,0
2036-09-28,1049,Fashion,West,24,2125,62,8,19200,0
2036-09-29,1003,Grocery,South,16,2772,37,1,2400,0
2036-09-30,1041,Fashion,North,22,2705,64,1,17600,0
2036-10-01,1083,Grocery,West,19,2808,53,5,2850,0
2036-10-02,1037,Grocery,North,35,2033,24,8,5250,0
2036-10-03,1024,Grocery,North,20,2437,39,1,3000,0
2036-10-04,1013,Electronics,North,13,2275,35,3,15600,0
2036-10-05,1074,Fashion,West,21,2493,38,6,16800,0
2036-10-06,1031,Grocery,East,20,2181,39,13,3000,0
2036-10-07,1010,Grocery,North,13,2238,56,1,1950,0
2036-10-08,1060,Grocery,East,15,2833,29,14,2250,0
2036-10-09,1017,Electronics,West,29,2347,28,3,34800,0
2036-10-10,1026,Electronics,West,13,2145,29,12,15600,0
2036-10-11,1054,Grocery,North,22,2043,43,1,3300,0
2036-10-12,1053,Grocery,East,18,2870,47,4,2700,0
2036-10-13,1081,Electronics,East,21,2815,32,9,25200,0
2036-10-14,1086,Grocery,North,18,2498,25,13,2700,0
2036-10-15,1074,Grocery,South,16,2802,60,5,2400,0
2036-10-16,1020,Grocery,South,19,2974,35,14,2850,0
2036-10-17,1043,Grocery,West,22,2878,27,3,3300,0
2036-10-18,1004,Fashion,West,16,2294,25,10,12800,0
2036-10-19,1086,Grocery,South,28,2999,55,7,4200,0
2036-10-20,1040,Grocery,South,23,2998,52,14,3450,0
2036-10-21,1058,Electronics,South,16,2770,37,6,19200,0
2036-10-22,1088,Electronics,North,19,2530,29,11,22800,0
2036-10-23,1053,Electronics,North,23,2726,20,9,27600,0
2036-10-24,1073,Grocery,North,18,2210,37,4,2700,0
2036-10-25,1021,Electronics,North,21,2892,29,4,25200,0
2036-10-26,1082,Electronics,North,22,2401,41,9,26400,0
2036-10-27,1064,Fashion,North,14,2989,33,2,11200,0
2036-10-28,1063,Electronics,West,29,2230,27,10,34800,0
2036-10-29,1070,Electronics,East,23,2338,36,2,27600,0
2036-10-30,1003,Electronics,West,20,2004,58,9,24000,0
2036-10-31,1064,Fashion,East,12,2310,31,7,9600,0
2036-11-01,1014,Electronics,West,16,2780,31,5,19200,0
2036-11-02,1075,Grocery,West,22,2161,39,14,3300,0
2036-11-03,1021,Grocery,North,21,2215,21,5,3150,0
2036-11-04,1085,Grocery,North,22,2785,64,9,3300,0
2036-11-05,1046,Grocery,East,23,2835,51,13,3450,0
2036-11-06,1080,Fashion,East,17,2611,35,10,13600,0
2036-11-07,1092,Electronics,North,22,2967,51,5,26400,0
2036-11-08,1045,Electronics,West,21,2170,35,9,25200,0
2036-11-09,1013,Electronics,East,27,2960,57,8,32400,0
2036-11-10,1049,Electronics,South,18,2251,48,6,21600,0
2036-11-11,1019,Electronics,South,20,2680,59,5,24000,0
2036-11-12,1049,Electronics,South,24,2037,37,13,28800,0
2036-11-13,1032,Grocery,East,13,2227,53,5,1950,0
2036-11-14,1058,Grocery,North,28,2933,59,5,4200,0
2036-11-15,1042,Grocery,North,17,2908,27,14,2550,0
2036-11-16,1078,Grocery,North,18,2636,20,1,2700,0
2036-11-17,1011,Electronics,East,19,2277,38,11,22800,0
2036-11-18,1039,Electronics,East,14,2284,53,5,16800,0
2036-11-19,1019,Grocery,South,19,2509,27,3,2850,0
2036-11-20,1093,Electronics,East,18,2648,24,6,21600,0
2036-11-21,1037,Electronics,South,23,2986,39,9,27600,0
2036-11-22,1002,Grocery,South,23,2365,40,12,3450,0
2036-11-23,1027,Fashion,North,19,2619,29,3,15200,0
2036-11-24,1055,Grocery,East,26,2067,56,1,3900,0
2036-11-25,1089,Electronics,North,24,2103,30,8,28800,0
